time,open,high,low,close,MA,Smoothing Line,Volume,Volume MA
2019-06-25T02:00:00Z,4.97849399,5.10836774,4.84862023,5.10836774,4.713936334444444,4.663910887333332,6736900,7538510
2019-06-26T02:00:00Z,5.06507649,5.2382415,5.02178524,5.2382415,4.771658004444443,4.688923610888887,5688400,7466245
2019-06-27T02:00:00Z,5.324824,5.84431903,5.28153275,5.84431903,4.906341899999998,4.744721224888886,30182000,8732950
2019-06-28T02:00:00Z,5.88761028,6.01748403,5.71444527,5.71444527,5.0265953777777765,4.8178353397777745,11286400,8755425
2019-07-01T02:00:00Z,5.80102777,5.84431903,5.67115402,5.80102777,5.17570969,4.918848261333331,5889200,8678595
2019-07-02T02:00:00Z,5.84431903,5.97419278,5.71444527,5.75773652,5.310393584444443,5.03813971133333,8293800,8304190
2019-07-03T02:00:00Z,5.80102777,5.88761028,5.75773652,5.84431903,5.459507897777777,5.175709689999997,1950000,7924040
2019-07-04T02:00:00Z,5.84431903,5.97419278,5.49798901,5.62786277,5.546090402222221,5.303659390444442,9022700,8155890
2019-07-05T02:00:00Z,5.62786277,5.80102777,5.58457151,5.62786277,5.618242488888888,5.4219888126666635,4943100,8207425
2019-07-08T02:00:00Z,5.62786277,5.75773652,5.45469776,5.71444527,5.685584436666665,5.523963761999997,5696700,8324620
2019-07-09T02:00:00Z,5.80102777,6.14735779,5.75773652,6.10406654,5.781787218888888,5.618242488888885,29944800,9045280
2019-07-10T02:00:00Z,6.14735779,6.19064904,6.01748403,6.06077529,5.805837914444442,5.687508492222218,9450700,9090060
2019-07-11T02:00:00Z,6.10406654,6.3205228,5.93090153,6.2339403,5.863559584444443,5.7510023286666625,15482600,9675095
2019-07-12T02:00:00Z,6.19064904,6.2339403,6.01748403,6.06077529,5.892420419999998,5.805837914888885,5279900,9815915
2019-07-15T02:00:00Z,6.06077529,6.06077529,5.88761028,5.97419278,5.916471115555554,5.852015250666662,3452600,9826455
2019-07-17T02:00:00Z,6.01748403,6.01748403,5.58457151,5.71444527,5.9020406977777755,5.87606594644444,9858500,9938780
2019-07-18T02:00:00Z,5.71444527,6.10406654,5.71444527,6.10406654,5.954952227777777,5.905888809111106,7816200,10094975
2019-07-19T02:00:00Z,6.2339403,6.49368781,6.14735779,6.45039656,6.046344871111109,5.942445866444439,15954000,10719060
2019-07-22T02:00:00Z,6.49368781,6.75343532,6.49368781,6.66685282,6.15216793222222,5.994395368888883,9563400,10247125
2019-07-23T02:00:00Z,6.66685282,6.88330908,6.45039656,6.75343532,6.224320018888886,6.05596514955555,9760500,10312620
2019-07-24T02:00:00Z,6.84001782,7.01318283,6.75343532,7.01318283,6.330143078888885,6.141585625777772,12688400,10610195
2019-07-25T02:00:00Z,6.96989158,7.18634784,6.96989158,7.09976534,6.426345861111108,6.235864352444439,7674300,10709490
2019-07-26T02:00:00Z,7.09976534,7.14305659,6.96989158,7.05647408,6.536979059999997,6.333991190222216,4032800,9402030
2019-07-30T02:00:00Z,7.01318283,7.14305659,6.79672657,6.92660033,6.642802121111108,6.432118027999993,8172300,9246325
2019-07-31T02:00:00Z,6.92660033,7.01318283,6.62356156,6.75343532,6.758245459999997,6.538903116222217,7298800,9316805
2019-08-01T02:00:00Z,6.66685282,6.88330908,6.53697906,6.79672657,6.835207685555552,6.639916037555549,10854400,9444835
2019-08-02T02:00:00Z,6.66685282,6.79672657,6.53697906,6.71014407,6.864068519999997,6.727460569333329,5855900,9640130
2019-08-05T02:00:00Z,6.71014407,6.92660033,6.66685282,6.92660033,6.892929354444442,6.798650628222217,4493900,9413690
2019-08-06T02:00:00Z,6.84001782,7.09976534,6.75343532,7.05647408,6.926600327777774,6.85541026955555,6721000,9502585
2019-08-07T02:00:00Z,7.09976534,7.14305659,6.75343532,6.88330908,6.912169911111108,6.886195159777773,6004200,9517960
2019-08-08T02:00:00Z,6.96989158,7.01318283,6.84001782,6.88330908,6.888119215555553,6.896777465777772,1965600,8119000
2019-08-09T02:00:00Z,6.96989158,6.96989158,6.62356156,6.79672657,6.8592583811111085,6.895815437999995,5054600,7899195
2019-08-13T02:00:00Z,6.79672657,7.01318283,6.66685282,6.92660033,6.859258381111108,6.889081243333328,6361200,7443125
2019-08-14T02:00:00Z,7.05647408,7.05647408,6.71014407,6.84001782,6.868878658888885,6.87753690955555,3229000,7340580
2019-08-15T02:00:00Z,6.75343532,6.79672657,6.2339403,6.27723155,6.811156989999997,6.857334325333328,8016200,7568760
2019-08-16T02:00:00Z,6.36381405,6.53697906,6.3205228,6.3205228,6.7678657377777744,6.833283629777773,5519700,7351820
2019-08-19T02:00:00Z,6.53697906,6.79672657,6.45039656,6.71014407,6.743815042222219,6.810194961999994,7482600,7335140
2019-08-20T02:00:00Z,6.79672657,6.79672657,6.3205228,6.3205228,6.662042677777773,6.770751821333329,7245100,6899695
2019-08-21T02:00:00Z,6.36381405,6.49368781,6.36381405,6.45039656,6.6139412866666625,6.719764346888883,3393600,6591205
2019-08-22T02:00:00Z,6.4071053,6.49368781,6.27723155,6.4071053,6.561029755555551,6.669738899999994,2929800,6249670
2019-08-23T02:00:00Z,6.45039656,6.66685282,6.3205228,6.53697906,6.532168921111106,6.622599536666661,3611600,5795830
2019-08-26T02:00:00Z,6.36381405,6.58027031,6.36381405,6.58027031,6.493687807777773,6.572574089777771,4337900,5629010
2019-08-27T02:00:00Z,6.58027031,6.62356156,6.49368781,6.49368781,6.4552066955555505,6.531206893333328,1990600,5526900
2019-08-28T02:00:00Z,6.45039656,6.58027031,6.45039656,6.49368781,6.479257391111107,6.5042701142222175,1695100,5203040
2019-08-29T02:00:00Z,6.58027031,6.88330908,6.53697906,6.79672657,6.532168921111107,6.498497947333329,10034300,5339815
2019-08-30T02:00:00Z,6.88330908,6.92660033,6.71014407,6.71014407,6.532168921111106,6.498497947333327,3612900,4977740
2019-09-02T02:00:00Z,6.71014407,6.75343532,6.45039656,6.45039656,6.546599338888885,6.50908025355555,4503300,4910110
2019-09-03T02:00:00Z,6.53697906,6.71014407,6.45039656,6.49368781,6.551409477777773,6.528320809999994,4077700,4889300
2019-09-04T02:00:00Z,6.53697906,6.79672657,6.49368781,6.75343532,6.589890591111106,6.550447449999993,10744300,5090465
2019-09-05T02:00:00Z,6.79672657,6.88330908,6.62356156,6.71014407,6.609131147777774,6.565839895333326,5065500,5043530
2019-09-06T02:00:00Z,6.75343532,6.79672657,6.53697906,6.58027031,6.609131147777774,6.581232340666661,3656300,5128065
2019-09-09T02:00:00Z,6.58027031,6.58027031,6.27723155,6.3205228,6.589890591111106,6.5898905911111045,4607500,5105710
2019-09-10T02:00:00Z,6.36381405,6.36381405,5.93090153,6.01748403,6.536979059999997,6.58700450755555,12967000,5436000
2019-09-11T02:00:00Z,6.01748403,6.10406654,5.75773652,5.88761028,6.435966138888884,6.556219617111104,6843700,5616735
2019-09-12T02:00:00Z,5.88761028,6.06077529,5.84431903,5.93090153,6.34938363444444,6.504270114444438,6168600,5524355
2019-09-13T02:00:00Z,5.97419278,6.01748403,5.84431903,5.84431903,6.282041686666663,6.438852222222216,2503000,5373520
2019-09-16T02:00:00Z,5.93090153,5.93090153,5.67115402,5.71444527,6.195459182222217,6.359965940444438,2776600,5138220
2019-09-17T02:00:00Z,5.71444527,5.88761028,5.67115402,5.80102777,6.0896361211111065,6.27049735266666,3045400,4928235
2019-09-18T02:00:00Z,5.84431903,5.93090153,5.80102777,5.84431903,5.993433338888884,6.18199079266666,3191800,4918145
2019-09-19T02:00:00Z,5.84431903,5.84431903,5.58457151,5.62786277,5.887610278888884,6.089636121555548,2914000,4917355
2019-09-20T02:00:00Z,5.58457151,5.58457151,5.36811525,5.36811525,5.781787217777772,5.989585227777771,3523500,4912950
2019-09-23T02:00:00Z,5.41140651,5.41140651,5.2382415,5.28153275,5.700014853333328,5.890496361999993,1360800,4764095
2019-09-24T02:00:00Z,5.28153275,5.49798901,5.28153275,5.41140651,5.6471033233333285,5.801989802444437,1549300,4742030
2019-09-25T02:00:00Z,5.41140651,5.45469776,5.36811525,5.36811525,5.584571514444439,5.720217437555549,831300,4698840
2019-09-26T02:00:00Z,5.45469776,5.54128026,5.36811525,5.54128026,5.550900539999995,5.652875489777771,599600,4227105
2019-09-27T02:00:00Z,5.54128026,5.58457151,5.41140651,5.58457151,5.536470122222217,5.60381207066666,628000,4077860
